1493359784.23,4.85, -2.13, -227.57, -146.57, 28.53, -271.47, -270.00, -252.35
1493359784.6,4.85, -2.13, -208.14, -157.32, 34.12, -263.24, -277.35, -250.00
1493359784.87,4.85, -4.10, -217.29, -165.68, 27.35, -265.59, -281.47, -290.30
1493359785.14,5.14, -4.95, -241.57, -175.83, 29.41, -274.71, -295.30, -305.00
1493359785.6,4.85, -8.62, -355.00, -220.30, 42.65, -320.88, -302.35, -326.18
1493359786.06,4.85, -12.86, -397.57, -242.99, 45.00, -325.88, -307.35, -328.53
1493359786.52,5.14, -6.08, -297.29, -236.72, 35.29, -303.83, -311.77, -326.18
1493359786.79,4.85, -6.93, -292.43, -216.42, 26.47, -302.06, -312.35, -327.94
1493359787.07,4.57, -3.54, -257.29, -190.75, 26.18, -280.00, -322.94, -313.24
1493359787.43,4.85, -2.41, -226.43, -178.21, 26.76, -276.77, -315.59, -310.00
1493359787.8,4.57, 0.42, -205.86, -158.51, 36.18, -285.59, -324.71, -300.59
1493359788.25,4.57, 0.98, -208.14, -157.62, 32.65, -302.06, -325.59, -301.77
1493359788.71,4.57, 4.65, -279.00, -151.35, 71.76, -316.18, -280.00, -328.24
1493359789.08,4.57, 5.50, -408.71, -262.09, 80.29, -383.24, -243.24, -334.41
1493359789.45,4.00, 5.50, -445.29, -198.21, 82.35, -472.35, -247.06, -365.88
1493359789.81,4.00, 3.24, -330.71, -42.99, 44.41, -517.65, -290.59, -436.77
