1493359476.09,4.00, -69.36, -417.00, -25.68, -139.41, -367.35, -515.30, -521.47
1493359476.36,4.28, -58.34, -445.29, -40.30, -105.88, -388.83, -510.00, -552.06
1493359476.64,4.00, -37.16, -439.29, -34.33, -61.77, -383.83, -497.94, -561.47
1493359477.1,4.28, -46.48, -397.29, -23.59, -60.30, -356.18, -493.82, -560.59
1493359477.55,4.00, -74.73, 2501.29, -39.11, -44.12, -335.00, -500.30, -546.47
1493359478.01,4.00, -78.96, -386.71, -44.18, -46.77, -325.88, -502.94, -545.30
1493359478.28,4.28, -69.64, -305.00, -36.12, -42.06, -307.35, -512.06, -547.06
1493359478.56,4.00, -75.01, -373.57, -43.89, -38.53, -360.30, -512.65, -567.35
1493359478.92,4.28, -84.90, -460.71, -52.84, -34.12, -400.88, -519.71, -577.06
1493359479.29,4.28, -47.04, -491.86, -99.41, 25.29, -339.41, -492.94, -472.94
1493359479.75,4.28, 13.41, -268.14, -161.80, 27.65, -142.94, -355.88, -297.35
1493359480.21,4.00, 13.13, -235.86, -465.98, 32.35, -115.00, -300.00, -222.06
1493359480.57,4.57, 10.58, -238.71, -579.41, 32.65, -109.12, -316.77, -246.18
1493359480.93,5.14, 8.89, -233.29, -674.33, 32.35, -105.88, -344.12, -324.12
1493359481.3,4.57, 7.19, -236.43, -579.41, 13.82, -102.94, -378.82, -305.00
1493359481.76,4.28, 6.06, -178.71, -382.39, 9.12, -116.47, -384.41, -304.12
1493359482.22,6.00, 6.63, -169.00, -202.69, 21.76, -127.35, -350.59, -309.71
1493359482.58,4.57, 5.78, -123.57, -202.09, 16.47, -113.24, -380.30, -341.47
1493359482.95,4.28, 5.22, -193.57, -290.45, 16.76, -135.59, -408.24, -364.12
1493359483.31,4.57, 5.22, -283.00, -305.38, 35.29, -164.41, -435.88, -359.12
1493359483.77,4.57, 5.22, -313.00, -310.15, 32.06, -156.47, -428.53, -344.41
1493359484.32,4.57, 5.50, -247.57, -277.32, 24.41, -119.41, -406.77, -327.94
1493359484.78,4.57, 6.35, -119.57, -194.63, 20.59, -107.06, -384.12, -310.00
1493359485.14,4.57, 5.0, -95.86, -186.27, 20.88, -112.65, -387.35, -323.24
1493359485.42,4.57, 4.09, -211.00, -247.17, 32.35, -140.88, -407.94, -355.00
1493359485.87,4.57, 4.09, -277.57, -274.63, 40.00, -166.77, -390.00, -375.30
1493359486.24,4.85, 6.06, -277.86, -262.09, 45.59, -138.24, -323.24, -334.71
1493359486.61,7.14, 6.63, -234.14, -238.51, 42.94, -133.53, -270.59, -295.88
1493359486.97,9.42, 5.22, -219.29, -149.26, 50.00, -160.00, -246.47, -337.06
1493359487.34,5.42, 4.37, -218.43, -167.77, 55.29, -161.77, -264.12, -406.77
1493359487.8,4.85, -1.84, -239.29, -31.95, 44.41, -224.41, -307.65, -441.77
